4.188685725512609537e+00,1.748976760110309314e+01,2.916895204066014458e+01,1.625445879837682384e+01,2.142993939793332814e+01,1.337670484384274516e+01,1.778961275230933126e+01,7.229471488985709016e+00,1.459813682327241224e+01,5.845273601545113706e+01,3.794037079660904510e+01,4.265062183792977635e+01,4.191140143531708162e+00,9.315409971767389052e+00,1.399493673965832485e+01
4.477473817283684099e+00,1.761660868984698780e+01,2.969886316003176674e+01,1.279912689326538811e+01,2.765775997796294305e+01,1.228621732557651569e+01,1.791474035100224427e+01,8.671046089115129973e+00,1.072710122442979142e+01,5.500252797879963396e+01,3.895692250800176737e+01,2.943871521674401492e+01,4.453590237070905289e+00,1.298213815567378582e+01,1.701064089072070118e+01
4.369442272795622806e+00,1.788124924188469222e+01,2.972953808303115153e+01,1.609305310643658160e+01,2.294122920268450372e+01,1.292326551115473166e+01,1.821295520569541537e+01,7.866736144638419859e+00,1.543478610315956523e+01,5.808368598758101342e+01,3.570041717407431747e+01,4.899269764623911527e+01,4.099516769830064966e+00,1.321879088593786022e+01,1.778662250781894016e+01
4.284677490950420164e+00,1.679580790660033429e+01,2.980768974269164318e+01,1.289282001778596154e+01,2.497367448525805855e+01,1.405270098878905571e+01,1.872845599696547225e+01,8.696069956228843267e+00,1.369520634044414820e+01,6.230435376060647457e+01,4.175616239763035509e+01,5.003156730331073732e+01,4.349955939557030860e+00,9.861186917153126785e+00,1.313286332333155926e+01
4.325703160830812521e+00,1.554478114894289220e+01,2.921737113490091531e+01,1.446284026692259417e+01,2.254027514844872115e+01,1.392133118990740925e+01,1.759979848574481665e+01,6.752127781089209080e+00,1.992865346700958185e+01,6.023037866553112707e+01,3.499147123548392813e+01,6.521339713566248975e+01,4.273610625119983020e+00,1.015503079213659809e+01,1.490360978336930842e+01
4.263846038801178295e+00,1.720545733783020736e+01,2.957826146057316663e+01,1.754208951617656709e+01,1.793482845758345690e+01,1.231611770936601680e+01,1.839588508593670824e+01,6.650820146339745165e+00,1.936805378989216564e+01,5.741597704570591532e+01,3.111973080097112643e+01,6.122881359307342564e+01,4.356241890770706782e+00,9.478005950767046883e+00,1.463567736989399926e+01
4.499584835591029730e+00,1.555073176887988851e+01,2.889169680938777418e+01,1.313236713404826261e+01,1.973885532884583327e+01,1.382100758392051887e+01,1.766620805767053781e+01,8.018839478108207075e+00,1.078049402783602417e+01,6.191073686239553808e+01,4.111998771983473233e+01,4.090242440188445272e+01,4.177881339214704504e+00,1.112444765515611600e+01,1.299229536719237466e+01
4.320763414950373082e+00,1.637704863022124968e+01,2.897485642696123875e+01,1.207704792064820865e+01,2.535500175385549326e+01,1.592358661043247636e+01,1.967125196124415254e+01,9.568976203588384521e+00,1.103802487982191849e+01,7.092151002562177098e+01,4.818573415115821490e+01,4.204387611397602598e+01,4.254366567249423525e+00,1.409918962169860102e+01,1.609855416973785935e+01
4.243963653510966161e+00,1.781217696517004256e+01,2.812654104516891351e+01,1.178428358288325128e+01,2.443744345330412671e+01,1.262529148071989660e+01,1.914735358939771714e+01,9.144962882353464551e+00,1.113661791082803454e+01,6.063090581969271398e+01,4.173131861844184698e+01,3.483036769064114679e+01,4.284628376461963484e+00,1.411531578306208701e+01,1.655689922867117403e+01
4.278757978694481601e+00,1.662924688394430106e+01,2.849939885481777324e+01,1.520464756652378746e+01,2.564404761854564896e+01,1.435985130609903315e+01,1.765172887236428068e+01,8.147248614395035560e+00,1.786755376884733337e+01,6.229928300955481291e+01,4.333021321275106175e+01,4.865695316839499185e+01,4.139566851608315723e+00,1.185930864291006337e+01,1.877411466199191281e+01
4.476239900996834997e+00,1.747534624878405651e+01,2.985377631866213832e+01,1.281618867950115792e+01,3.313294928697985142e+01,1.226999574252079483e+01,1.915516288208912599e+01,8.760146894422449648e+00,1.698227848112680860e+01,5.927126172734426035e+01,4.176271819765334925e+01,3.788792471081390545e+01,4.223498128496616211e+00,1.277278072146569343e+01,1.814341329001530667e+01
4.307979364205553274e+00,1.754087908304223475e+01,2.888187340371138845e+01,1.178227754652184345e+01,3.491662473151058066e+01,1.179863604286802925e+01,1.908649584607381300e+01,8.982836460197408002e+00,1.669555303190885098e+01,5.842508722805128230e+01,4.133658457856184043e+01,3.805773442072701584e+01,4.328679392427704720e+00,1.214949523668542852e+01,1.829525458014459005e+01
4.229836498129700750e+00,1.475549727393041621e+01,2.921557606143457875e+01,1.243543875671660714e+01,2.597017251786567016e+01,1.375075463723859848e+01,1.890356727690800653e+01,8.884693843964448945e+00,1.206626896828257500e+01,6.456573061837471528e+01,4.383739515205365223e+01,3.744436815766266591e+01,4.239584957607803517e+00,1.403270021638650533e+01,1.664389441756800636e+01
4.323750467091622696e+00,1.638794859823686068e+01,2.922404408475154014e+01,1.262176541453829337e+01,3.143864076052786061e+01,1.331593226581115808e+01,1.914429912714411230e+01,9.095824581650573393e+00,1.593904311565747989e+01,6.202913318723658875e+01,4.117010080464402222e+01,4.847118188744835265e+01,4.385617769582929704e+00,1.283217734132295895e+01,1.866888070678671596e+01
4.497046161376543338e+00,1.553524530441521634e+01,3.019374395797549582e+01,1.758136429761879427e+01,1.544014289409374285e+01,1.367943126877511872e+01,1.877240228190986926e+01,7.123724677327061272e+00,1.767812716474163537e+01,6.282822609957542426e+01,3.592525177272338510e+01,5.740429022207812437e+01,4.381382278906509775e+00,1.299431178139795051e+01,1.682559549972240731e+01
4.353892727794150375e+00,1.593177227011404362e+01,2.952181055198078141e+01,1.619160356374693421e+01,2.103697048045554752e+01,1.267159379026617572e+01,1.758866099208474054e+01,6.278465870294524187e+00,2.037237496061007036e+01,5.695690871744913863e+01,3.145628586150793637e+01,6.275514789850596742e+01,4.149432644445243845e+00,1.299647340238334614e+01,1.813140054566975223e+01
4.423043667419305436e+00,1.789783870888597406e+01,2.707371041316583415e+01,1.481593615957237020e+01,1.713313933688345259e+01,1.194300343225872751e+01,1.842513114913077388e+01,6.740899790769512734e+00,1.964551899228486320e+01,5.789526050583582162e+01,3.458422443924514766e+01,5.233177111555167471e+01,4.284674587077022423e+00,1.374786697790469603e+01,1.823959720174281784e+01
4.398847098468159800e+00,1.756130612889402798e+01,2.971349279680933719e+01,1.312792296529786640e+01,2.094253275759284350e+01,1.167779072191505207e+01,1.774271633562790029e+01,7.749377193694924060e+00,1.401035253848568374e+01,5.304044711323674477e+01,3.530979198609032466e+01,4.598120478056038252e+01,4.343127147725141413e+00,1.156041499949666118e+01,1.316489186767392816e+01
4.257461133894644867e+00,1.588790407459456056e+01,2.941099724728100639e+01,1.221775598496282278e+01,2.334123423069152636e+01,1.470624533534858713e+01,1.843841144120069231e+01,8.727939534764287188e+00,1.091762664288227747e+01,6.546342225626447942e+01,4.511756810174374976e+01,3.963036782868291397e+01,4.527477425305865388e+00,1.149413533864391646e+01,1.363314653182802338e+01
4.423145242052980208e+00,1.654286653234130000e+01,2.865201683119529363e+01,1.409683876311021855e+01,2.042670548300077726e+01,1.214439336103899514e+01,1.877240057745907720e+01,8.872356208373268771e+00,1.257592372979550355e+01,5.583353544646554667e+01,4.144146499832261554e+01,2.842412754166962685e+01,4.132196410948904663e+00,1.126212041964342347e+01,1.461960110282456426e+01
4.235907850955674903e+00,1.595862573084593627e+01,2.890173726402366583e+01,1.273893559357407490e+01,2.020416179827007497e+01,1.497959075302519771e+01,1.919708890576623261e+01,8.872605298725654066e+00,1.045767303106759272e+01,6.766226330293240210e+01,4.611545230160525932e+01,3.789782752291031898e+01,4.180994732474954567e+00,1.204290398090972758e+01,1.331401956042678947e+01
4.304608933232238144e+00,1.608501106272092684e+01,2.909231436531502624e+01,1.431213720033744252e+01,2.647960390857673829e+01,1.429908094699528753e+01,1.870052692625764124e+01,8.233855177964962024e+00,1.865871664633618821e+01,6.462488115094950558e+01,4.370736710196510444e+01,5.222960930602544494e+01,4.498037182682947943e+00,1.013441967705443147e+01,1.698875849094368107e+01
4.280918653784453909e+00,1.750595589092369408e+01,2.801418013834787502e+01,1.356102099872314248e+01,2.764826010049591787e+01,1.288059782926962704e+01,1.901169558832697959e+01,8.214450353859385601e+00,1.838957722066072620e+01,6.189018159778336070e+01,4.013962270067259652e+01,4.941335657778635237e+01,4.492821443234440437e+00,1.242134503254571953e+01,1.906960631603296363e+01
4.368917246014308198e+00,1.936230394436457658e+01,2.753424875124397886e+01,1.299753328521442519e+01,2.816958263265217255e+01,1.297765270152399353e+01,1.809068017823173591e+01,7.812984821369115984e+00,1.675626325308314080e+01,5.897414252451810057e+01,3.945967265340262742e+01,4.315857808412005170e+01,4.247079853213255873e+00,1.246231826608171644e+01,1.828368814290178079e+01
4.326015079991805123e+00,1.636711072684926194e+01,2.898733319157827992e+01,1.381843193617284626e+01,1.838900328951865148e+01,1.419293693086284591e+01,1.900361475575028436e+01,8.749037323253276099e+00,1.155228919024766654e+01,6.365238291637930956e+01,4.514707928779436941e+01,3.181259257055049261e+01,4.608409367037053173e+00,1.399327165961221020e+01,1.649525516409015680e+01
4.409229120156138215e+00,1.853901487120702285e+01,3.047826241937831782e+01,1.349190030841726973e+01,2.178255089541423217e+01,1.268947411765607214e+01,1.840759377298817512e+01,8.241269072825348374e+00,1.213467249020433592e+01,5.737138326528438625e+01,4.052522769669562308e+01,3.359605014657594779e+01,4.470248234020386846e+00,1.478116592158371922e+01,1.632408567418458034e+01
4.159326109706849905e+00,1.832973898539887969e+01,2.832078813308059040e+01,1.361114229249850638e+01,2.372782493548249150e+01,1.224069494736398767e+01,1.879761954220610320e+01,8.141406753511304828e+00,1.495839224146180513e+01,5.838545835499482450e+01,3.884027465758904185e+01,3.896655728522944884e+01,4.193685424435686926e+00,1.392243334280813372e+01,1.776654270208184627e+01
4.265423946663378096e+00,1.387215383675034808e+01,2.773827670920404387e+01,1.284774340703842732e+01,2.787847183085553837e+01,1.046304835468292005e+01,1.853648716455062839e+01,8.390283042635291011e+00,1.555472979390237853e+01,5.573398221132590891e+01,3.740633347259186081e+01,3.609916041819539601e+01,4.069347776169394137e+00,1.297215428560943451e+01,1.790249799858311874e+01
4.415917284270480359e+00,1.400024761666758977e+01,2.969251443996231643e+01,1.346901053456960540e+01,3.008034566133436272e+01,1.268223861505654604e+01,1.873799966742108225e+01,8.763455861444148454e+00,1.722574189293055369e+01,6.013363781775618122e+01,4.208923156124311049e+01,3.954190987313666739e+01,4.204553537545359987e+00,1.268750577894384790e+01,1.823490062865186445e+01
4.336059862776544982e+00,1.298399027625157665e+01,2.994099980323034416e+01,1.292643169387098823e+01,2.879208244338077449e+01,1.025689236708014640e+01,1.903770513701211797e+01,9.191612479775283617e+00,1.124589089676550557e+01,5.305995742433378126e+01,3.468732769607854749e+01,3.078655292511338359e+01,4.271309887812979156e+00,1.334631567513090999e+01,1.679510705864614550e+01
4.562203203734410906e+00,1.847949421690898930e+01,2.824881069958320978e+01,1.246987636971286229e+01,3.078800701433068099e+01,1.232315337873797922e+01,1.913769766126637251e+01,8.900722934500306494e+00,1.458862677724577317e+01,5.902343068429813400e+01,4.215611806922261451e+01,3.257279171036732635e+01,4.210257688963348954e+00,1.298690771897252105e+01,1.787131102713474817e+01
4.376119588951502770e+00,1.805539237366591721e+01,3.099360622207316496e+01,1.461797306163856547e+01,2.807020763293806098e+01,1.237722162048977737e+01,1.781297202883073894e+01,8.080782100968619375e+00,1.283903153649396423e+01,5.429855794328644691e+01,3.746446203727794710e+01,3.190313052604594901e+01,4.531324045248974031e+00,1.322829498156224837e+01,1.804086151754237832e+01
4.323400614144505383e+00,1.778525046606289806e+01,2.901225249411297469e+01,1.649031451911489654e+01,1.776583640043561374e+01,1.154497213738479999e+01,1.854730288874059596e+01,6.287872007364062377e+00,1.853779316513803366e+01,5.451786047282658387e+01,2.827580458365524407e+01,5.771130969579932923e+01,4.387876333643043303e+00,1.379384197897242359e+01,1.733184291751938133e+01
4.236369989828274285e+00,1.661909773450051730e+01,2.958142949650363462e+01,1.692238281999009430e+01,2.041278439099989583e+01,1.381222493001576268e+01,1.827619617439054167e+01,7.171375150911304175e+00,1.869545482314051554e+01,6.222701991890332351e+01,3.737662847616078210e+01,5.844569202108185380e+01,4.162256276736211902e+00,1.200674001337764629e+01,1.739182980521600541e+01
4.377087571401496291e+00,1.742410117399258240e+01,2.861227882007162293e+01,1.469991877654404533e+01,2.384281809053581469e+01,1.282030947667825949e+01,1.846509748525804184e+01,7.050817323494624311e+00,1.683634654229821592e+01,6.026517270915373103e+01,3.624715601094540318e+01,4.784735759288479073e+01,4.404953869378216424e+00,1.355312535035282018e+01,1.795437569904609276e+01
4.413989129490756724e+00,1.621060326869753254e+01,2.976342686250564640e+01,1.581074579305615657e+01,2.415092217233026517e+01,1.401024883723761150e+01,1.874219282461888980e+01,7.504978482512743909e+00,2.047561419714000408e+01,6.366302274736644051e+01,3.798876004104769777e+01,6.382149612455800991e+01,4.321396411969424811e+00,1.188363749313062279e+01,1.810406747363823143e+01
4.447851768832435049e+00,1.722779036123147023e+01,2.980888974473961284e+01,1.715060210684874420e+01,2.111703137228861493e+01,1.245394524696792615e+01,1.876313934315870924e+01,6.594227400724738786e+00,2.271379548870869769e+01,5.762566650812497926e+01,3.082602983934913610e+01,6.733116408431065736e+01,4.350619998897806262e+00,1.294562020656067602e+01,1.910210705363300931e+01
4.333164211773427255e+00,1.854751210513219917e+01,3.004691472484141457e+01,1.595213618841415482e+01,1.885657918755964246e+01,1.280114647840576225e+01,1.817394395167745458e+01,6.287225796767477171e+00,1.515079552270509389e+01,5.717910993007440368e+01,3.282046224644874854e+01,4.554839156817692469e+01,4.368788320297757544e+00,1.344415785460757817e+01,1.578241213822170508e+01
4.224172563797167435e+00,1.526098969015276907e+01,2.997733156934393861e+01,1.258436307466359239e+01,3.004036347144378993e+01,1.410268030245061865e+01,1.909614201479884343e+01,8.951714267592370433e+00,1.284483475952005271e+01,6.418221064370295892e+01,4.261374581962994057e+01,4.243088315336449057e+01,4.551338096216629658e+00,1.240691351358059613e+01,1.709843536826325305e+01
4.111099843374104168e+00,1.537509435997072238e+01,2.820928638629907681e+01,1.137120523857299403e+01,3.151792999452589328e+01,1.059137077485583234e+01,1.874646664512728478e+01,8.451881825479418353e+00,1.427333677352856256e+01,5.310894526776002067e+01,3.432340250171267826e+01,3.561304994698510740e+01,4.536058030738931990e+00,1.336822243053822490e+01,1.848741719717976295e+01
4.429391862546697922e+00,1.405472583753503812e+01,2.898129504612318286e+01,1.343306749831638847e+01,2.485089143953892332e+01,1.097129099944756803e+01,1.874714937642380619e+01,8.584554102016589638e+00,1.170784999273996618e+01,5.588934493900100620e+01,3.434558037782239381e+01,3.783196129899576476e+01,4.390523607074287682e+00,1.373957785187292835e+01,1.709838542386823690e+01
4.529292055205279333e+00,1.435614089554420048e+01,2.920812959620724314e+01,1.229030771539870059e+01,3.049670013543554603e+01,9.011645555683911013e+00,1.873292116927376583e+01,8.614976308477590550e+00,1.306457132013430211e+01,4.849679339349136598e+01,3.088669211547226823e+01,3.198712540878576505e+01,4.393084801151116103e+00,1.296548126104094578e+01,1.738661502855216767e+01
4.048707321251717062e+00,1.309818007552843255e+01,2.946467539956970327e+01,1.516626697199186502e+01,2.372628095382330571e+01,1.288689296988631128e+01,1.888638200587224958e+01,8.091921913842327285e+00,1.844588111608047853e+01,6.245711347394133384e+01,3.844417126209678770e+01,5.533631972811678423e+01,4.295117592554388963e+00,1.254643488542644292e+01,1.813184180474740614e+01
4.236749368166005780e+00,1.274709305775125756e+01,2.883237146569055298e+01,1.284939422102639206e+01,2.274706971623933782e+01,1.022601637721036028e+01,1.795593980824346403e+01,8.428032677491067659e+00,1.287272737858656413e+01,5.213274180602529384e+01,3.279991554332953996e+01,4.296971091386624408e+01,4.311349732339034624e+00,1.025489647193886711e+01,1.365609445898310881e+01
4.221323029589726161e+00,1.612070116208557025e+01,2.902908330350848942e+01,1.396393882341787318e+01,1.713500149308847398e+01,1.026547472021866447e+01,1.782754275822989598e+01,7.605421382876757619e+00,1.477147567873477563e+01,5.123703624543389878e+01,3.270743260890363757e+01,4.586833058184456036e+01,4.385952810495082232e+00,1.063346756271128335e+01,1.255983814784555719e+01
4.433312713343546818e+00,1.284075955946372360e+01,2.975879609628518807e+01,1.719030478427048081e+01,1.919613918179895506e+01,1.164700053969703930e+01,1.773285235791607306e+01,6.715888993074456081e+00,1.733006571217801195e+01,5.741239404171938077e+01,3.402218099645764937e+01,5.093981130726556472e+01,4.259845986772849535e+00,1.004444239645054893e+01,1.525893730204523280e+01
4.295792353156133281e+00,1.359946052414835549e+01,2.869153154504663306e+01,1.156876049500762882e+01,3.091255324102737490e+01,1.047891595670031073e+01,1.974082505391030651e+01,9.280294682078249480e+00,1.326643465462119309e+01,5.726767544692925327e+01,3.704345350587951913e+01,3.633462582632889593e+01,4.467963216204026367e+00,1.124258722948402855e+01,1.573515612011552101e+01
4.261097645722099259e+00,1.525132850765045411e+01,2.940775303703960475e+01,1.311268053611761530e+01,3.038041120181334520e+01,1.156299527473108135e+01,1.835082461100506279e+01,8.833276521787778890e+00,1.365184893505558428e+01,5.619404377059208144e+01,3.795096836752797742e+01,3.857622403206315198e+01,4.316534074289701373e+00,1.038742454324147957e+01,1.606941375931960181e+01
4.512676633135493276e+00,1.481599700716637003e+01,2.954062564325612783e+01,1.567686550126787282e+01,2.350621277562909128e+01,1.139863348210625915e+01,1.802919300268468561e+01,7.581782616582989576e+00,1.667311686977591378e+01,5.617844803560582534e+01,3.396532837340547673e+01,5.120153333203548840e+01,4.075051765638302292e+00,9.956137674019945649e+00,1.520459278941457804e+01
4.359577272259794078e+00,1.268896130874250261e+01,2.823214299469916355e+01,1.136756530430679391e+01,3.194323094084403536e+01,9.668700253379807208e+00,1.934015408055593355e+01,9.102170120371265938e+00,1.417954909918890571e+01,5.260234837966375920e+01,3.356144038512881167e+01,3.687563530645740428e+01,4.273650313475057416e+00,9.810406461834356051e+00,1.493177184015721259e+01
4.262830279814709300e+00,1.292840823284369556e+01,2.801067494491381638e+01,1.231374465769837201e+01,2.888018548959630039e+01,1.150884013474896150e+01,1.896600197283005684e+01,8.645155271891155735e+00,1.269253590527568321e+01,5.807602278948571950e+01,3.534472659413153650e+01,4.195112676635395133e+01,4.332022865431023106e+00,9.453990468142951187e+00,1.341423467607036635e+01
4.412523612245048632e+00,1.279137187516941765e+01,2.797166459713789877e+01,1.208280476883490806e+01,3.145239831183343426e+01,1.034732212450468580e+01,1.845697451971502900e+01,8.093543941930096963e+00,1.492248962284322644e+01,5.075461106834369929e+01,2.917861130240279266e+01,4.432599644561933872e+01,4.241515611905965599e+00,9.798735556099005706e+00,1.505860105700316254e+01
4.325352346418708471e+00,1.443227054140857035e+01,3.115746012488931527e+01,1.379396071036037696e+01,3.238948589716017779e+01,8.981009062374180729e+00,1.909342318129689531e+01,9.699073634547220379e+00,1.379235136928663330e+01,4.728724073957673824e+01,3.449453411983189000e+01,2.748084027219097081e+01,4.378639540072205349e+00,8.997197740233895402e+00,1.509530106014624984e+01
4.319679797950271904e+00,1.489988897934987655e+01,3.001313444361688454e+01,1.502704627720271979e+01,1.779749951498752480e+01,9.331486451611352706e+00,1.771826029835795069e+01,7.808336603726928615e+00,1.165518578290260621e+01,4.726426960876987948e+01,3.313767708474505724e+01,2.755988145176883108e+01,4.327523821498812318e+00,1.149371871013930679e+01,1.390162329282132347e+01
4.206546698632983805e+00,1.463678881729386205e+01,2.846017566008433874e+01,1.308186655135148868e+01,2.396552925213283203e+01,9.221577662492837391e+00,1.847750090048901939e+01,8.647869042179742394e+00,1.621391306056907311e+01,5.057992691496319537e+01,3.558323902643895309e+01,3.760123516268001964e+01,4.274232260919157866e+00,8.801467936252144852e+00,1.351836164070229351e+01
4.498438603516671463e+00,1.437927605032390588e+01,3.025208798985199365e+01,1.301771656260994448e+01,2.417563049711467826e+01,1.184925386131523339e+01,1.925625445122830826e+01,8.793447648756048451e+00,1.236140417921585488e+01,5.959100959927533836e+01,4.078661013814716796e+01,3.449645648815200616e+01,4.460830084611265178e+00,1.020241378670671395e+01,1.309763806926975960e+01
4.100571109005608506e+00,1.393845576934866060e+01,2.733912589706957874e+01,1.080033205405503871e+01,1.982496656292412140e+01,1.220038933999303588e+01,1.920785843353921152e+01,8.366659272806341363e+00,9.456753416588110639e+00,6.110366404287082531e+01,3.980113594213175077e+01,3.029715655384232065e+01,4.535741545563582555e+00,1.229930655217675017e+01,1.307454430863182537e+01
4.175803452623973122e+00,1.392864842633406042e+01,2.808815239957414889e+01,1.211629201368459441e+01,2.852122193555102925e+01,1.259103534265276814e+01,1.964591321706197746e+01,8.991728652333442540e+00,1.479362770626086565e+01,6.105047859398008825e+01,4.179572308812433334e+01,3.913661926580648753e+01,4.400155170024502738e+00,1.009562439515217136e+01,1.532558749269476728e+01
4.523655347368178425e+00,1.388979087747428309e+01,2.738717480036984142e+01,1.137842704983406605e+01,2.882312315266063507e+01,1.090683766303668989e+01,1.843054290051209421e+01,8.711404380444589535e+00,1.477973855574204443e+01,5.563504529689014788e+01,3.823654913311947467e+01,3.694845588758145993e+01,4.270786800799694305e+00,8.919013459878776473e+00,1.448672931312284895e+01
4.247027971788102541e+00,1.341301718730966108e+01,2.835724813266423538e+01,1.245931026586039891e+01,3.035958930868944350e+01,1.181505818131224750e+01,1.877176920017474515e+01,8.983763202930765246e+00,1.629138362384703598e+01,5.852354350943645755e+01,4.068804970890109729e+01,4.060784159722340547e+01,4.340479589228011470e+00,9.775488637334085240e+00,1.634566669062700228e+01
4.301253343529113593e+00,1.393009702597335675e+01,2.912085507721546307e+01,1.197655569479146465e+01,2.965842221724400929e+01,1.228572757529836856e+01,1.893078642739451212e+01,8.976025652752831263e+00,1.488664830148251106e+01,6.132134263496624271e+01,4.134768454887081646e+01,4.411583557424612678e+01,4.506208335985151692e+00,9.180053173580317250e+00,1.448749736154718626e+01
4.392296996645167262e+00,1.508936637208315901e+01,2.900337308181567053e+01,1.522467055229029320e+01,1.981466925188507133e+01,1.065103586612578468e+01,1.829350786161092302e+01,8.143854880871684188e+00,1.519653027183508343e+01,5.476398120301566763e+01,3.625308949070283404e+01,4.223593450544387196e+01,4.169356949893888498e+00,9.990163866452355990e+00,1.431745091233276845e+01
4.279753039627861355e+00,1.280601138463977229e+01,2.854637655453002409e+01,1.564629530583993855e+01,1.460837548299335253e+01,1.081110599721450605e+01,1.846819010883977441e+01,6.928781310076569611e+00,1.779252598639608607e+01,5.517943951037432271e+01,3.449937419332748334e+01,4.570168780480764070e+01,4.582091759193533953e+00,1.169934834823069814e+01,1.481958326575568918e+01
4.246576916762085041e+00,1.404432302143957756e+01,2.887886104104220664e+01,1.659884736343506972e+01,1.731725260123899091e+01,1.095189697264855511e+01,1.768805399718480942e+01,6.200045435100975055e+00,1.851070875460814236e+01,5.450404553790456674e+01,3.108845245733330742e+01,5.335408668282178724e+01,4.088799257921238883e+00,9.884504813139884050e+00,1.435413827317994873e+01
4.534693253669059843e+00,1.683045041712075118e+01,2.944727039712251937e+01,1.703225165103560812e+01,1.558247486159519823e+01,1.354921711874532697e+01,1.841035256209143611e+01,6.200947390214984090e+00,1.794617107275219325e+01,6.162762873498250826e+01,3.369113241050571617e+01,5.911459524428813950e+01,4.584583545803463167e+00,1.009409379019618846e+01,1.432659856415916977e+01
4.335928014449401680e+00,1.619810160036912805e+01,2.966164665628525654e+01,1.643309926042756075e+01,1.449509413940697655e+01,1.320902357028174201e+01,1.913898217740020158e+01,6.383713073429900575e+00,1.766587804725198296e+01,5.975686090531185357e+01,3.215826197108709295e+01,5.576439069686168182e+01,4.440611717237544553e+00,1.128156821251417341e+01,1.404857706850687471e+01
4.760921153097024572e+00,1.579983701525603834e+01,2.810231072583905743e+01,1.270022497199252420e+01,2.108297190081815842e+01,1.223137589505285128e+01,1.953215586707471374e+01,8.609544245510168281e+00,1.194097476888823373e+01,6.134280055564811107e+01,4.117762729688046619e+01,3.507298020982204889e+01,4.204207057636539346e+00,1.045598305516253568e+01,1.276659286697874229e+01
